NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N
Nível Territorial (Código),Nível Territorial,Unidade de Medida (Código),Unidade de Medida,Valor,Brasil (Código),Brasil,Variável (Código),Variável,Mês (Código),Mês
1,Brasil,2,%,5.97,1,Brasil,69,IPCA - Variação acumulada no ano,201111,novembro 2011
1,Brasil,2,%,6.50,1,Brasil,69,IPCA - Variação acumulada no ano,201112,dezembro 2011
1,Brasil,2,%,0.56,1,Brasil,69,IPCA - Variação acumulada no ano,201201,janeiro 2012
1,Brasil,2,%,1.01,1,Brasil,69,IPCA - Variação acumulada no ano,201202,fevereiro 2012
1,Brasil,2,%,1.22,1,Brasil,69,IPCA - Variação acumulada no ano,201203,março 2012
1,Brasil,2,%,1.87,1,Brasil,69,IPCA - Variação acumulada no ano,201204,abril 2012
1,Brasil,2,%,2.24,1,Brasil,69,IPCA - Variação acumulada no ano,201205,maio 2012
1,Brasil,2,%,2.32,1,Brasil,69,IPCA - Variação acumulada no ano,201206,junho 2012
1,Brasil,2,%,2.76,1,Brasil,69,IPCA - Variação acumulada no ano,201207,julho 2012
1,Brasil,2,%,3.18,1,Brasil,69,IPCA - Variação acumulada no ano,201208,agosto 2012
1,Brasil,2,%,3.77,1,Brasil,69,IPCA - Variação acumulada no ano,201209,setembro 2012
1,Brasil,2,%,4.38,1,Brasil,69,IPCA - Variação acumulada no ano,201210,outubro 2012
1,Brasil,2,%,5.01,1,Brasil,69,IPCA - Variação acumulada no ano,201211,novembro 2012
1,Brasil,2,%,5.84,1,Brasil,69,IPCA - Variação acumulada no ano,201212,dezembro 2012
1,Brasil,2,%,0.86,1,Brasil,69,IPCA - Variação acumulada no ano,201301,janeiro 2013
1,Brasil,2,%,1.47,1,Brasil,69,IPCA - Variação acumulada no ano,201302,fevereiro 2013
1,Brasil,2,%,1.94,1,Brasil,69,IPCA - Variação acumulada no ano,201303,março 2013
1,Brasil,2,%,2.50,1,Brasil,69,IPCA - Variação acumulada no ano,201304,abril 2013
1,Brasil,2,%,2.88,1,Brasil,69,IPCA - Variação acumulada no ano,201305,maio 2013
1,Brasil,2,%,3.15,1,Brasil,69,IPCA - Variação acumulada no ano,201306,junho 2013
1,Brasil,2,%,3.18,1,Brasil,69,IPCA - Variação acumulada no ano,201307,julho 2013
1,Brasil,2,%,3.43,1,Brasil,69,IPCA - Variação acumulada no ano,201308,agosto 2013
1,Brasil,2,%,3.79,1,Brasil,69,IPCA - Variação acumulada no ano,201309,setembro 2013
1,Brasil,2,%,4.38,1,Brasil,69,IPCA - Variação acumulada no ano,201310,outubro 2013
1,Brasil,2,%,4.95,1,Brasil,69,IPCA - Variação acumulada no ano,201311,novembro 2013
1,Brasil,2,%,5.91,1,Brasil,69,IPCA - Variação acumulada no ano,201312,dezembro 2013
1,Brasil,2,%,0.55,1,Brasil,69,IPCA - Variação acumulada no ano,201401,janeiro 2014
1,Brasil,2,%,1.24,1,Brasil,69,IPCA - Variação acumulada no ano,201402,fevereiro 2014
1,Brasil,2,%,2.18,1,Brasil,69,IPCA - Variação acumulada no ano,201403,março 2014
1,Brasil,2,%,2.86,1,Brasil,69,IPCA - Variação acumulada no ano,201404,abril 2014
1,Brasil,2,%,3.33,1,Brasil,69,IPCA - Variação acumulada no ano,201405,maio 2014
1,Brasil,2,%,3.75,1,Brasil,69,IPCA - Variação acumulada no ano,201406,junho 2014
1,Brasil,2,%,3.76,1,Brasil,69,IPCA - Variação acumulada no ano,201407,julho 2014
1,Brasil,2,%,4.02,1,Brasil,69,IPCA - Variação acumulada no ano,201408,agosto 2014
1,Brasil,2,%,4.61,1,Brasil,69,IPCA - Variação acumulada no ano,201409,setembro 2014
1,Brasil,2,%,5.05,1,Brasil,69,IPCA - Variação acumulada no ano,201410,outubro 2014
1,Brasil,2,%,5.58,1,Brasil,69,IPCA - Variação acumulada no ano,201411,novembro 2014
1,Brasil,2,%,6.41,1,Brasil,69,IPCA - Variação acumulada no ano,201412,dezembro 2014
1,Brasil,2,%,1.24,1,Brasil,69,IPCA - Variação acumulada no ano,201501,janeiro 2015
1,Brasil,2,%,2.48,1,Brasil,69,IPCA - Variação acumulada no ano,201502,fevereiro 2015
1,Brasil,2,%,3.83,1,Brasil,69,IPCA - Variação acumulada no ano,201503,março 2015
1,Brasil,2,%,4.56,1,Brasil,69,IPCA - Variação acumulada no ano,201504,abril 2015
1,Brasil,2,%,5.34,1,Brasil,69,IPCA - Variação acumulada no ano,201505,maio 2015
1,Brasil,2,%,6.17,1,Brasil,69,IPCA - Variação acumulada no ano,201506,junho 2015
1,Brasil,2,%,6.83,1,Brasil,69,IPCA - Variação acumulada no ano,201507,julho 2015
1,Brasil,2,%,7.06,1,Brasil,69,IPCA - Variação acumulada no ano,201508,agosto 2015
1,Brasil,2,%,7.64,1,Brasil,69,IPCA - Variação acumulada no ano,201509,setembro 2015
1,Brasil,2,%,8.52,1,Brasil,69,IPCA - Variação acumulada no ano,201510,outubro 2015
1,Brasil,2,%,9.62,1,Brasil,69,IPCA - Variação acumulada no ano,201511,novembro 2015
1,Brasil,2,%,10.67,1,Brasil,69,IPCA - Variação acumulada no ano,201512,dezembro 2015
1,Brasil,2,%,1.27,1,Brasil,69,IPCA - Variação acumulada no ano,201601,janeiro 2016
1,Brasil,2,%,2.18,1,Brasil,69,IPCA - Variação acumulada no ano,201602,fevereiro 2016
1,Brasil,2,%,2.62,1,Brasil,69,IPCA - Variação acumulada no ano,201603,março 2016
1,Brasil,2,%,3.25,1,Brasil,69,IPCA - Variação acumulada no ano,201604,abril 2016
1,Brasil,2,%,4.05,1,Brasil,69,IPCA - Variação acumulada no ano,201605,maio 2016
1,Brasil,2,%,4.42,1,Brasil,69,IPCA - Variação acumulada no ano,201606,junho 2016
1,Brasil,2,%,4.96,1,Brasil,69,IPCA - Variação acumulada no ano,201607,julho 2016
1,Brasil,2,%,5.42,1,Brasil,69,IPCA - Variação acumulada no ano,201608,agosto 2016
1,Brasil,2,%,5.51,1,Brasil,69,IPCA - Variação acumulada no ano,201609,setembro 2016
1,Brasil,2,%,5.78,1,Brasil,69,IPCA - Variação acumulada no ano,201610,outubro 2016
1,Brasil,2,%,5.97,1,Brasil,69,IPCA - Variação acumulada no ano,201611,novembro 2016
1,Brasil,2,%,6.29,1,Brasil,69,IPCA - Variação acumulada no ano,201612,dezembro 2016
1,Brasil,2,%,0.38,1,Brasil,69,IPCA - Variação acumulada no ano,201701,janeiro 2017
1,Brasil,2,%,0.71,1,Brasil,69,IPCA - Variação acumulada no ano,201702,fevereiro 2017
1,Brasil,2,%,0.96,1,Brasil,69,IPCA - Variação acumulada no ano,201703,março 2017
1,Brasil,2,%,1.10,1,Brasil,69,IPCA - Variação acumulada no ano,201704,abril 2017
1,Brasil,2,%,1.42,1,Brasil,69,IPCA - Variação acumulada no ano,201705,maio 2017
1,Brasil,2,%,1.18,1,Brasil,69,IPCA - Variação acumulada no ano,201706,junho 2017
1,Brasil,2,%,1.43,1,Brasil,69,IPCA - Variação acumulada no ano,201707,julho 2017
1,Brasil,2,%,1.62,1,Brasil,69,IPCA - Variação acumulada no ano,201708,agosto 2017
1,Brasil,2,%,1.78,1,Brasil,69,IPCA - Variação acumulada no ano,201709,setembro 2017
1,Brasil,2,%,2.21,1,Brasil,69,IPCA - Variação acumulada no ano,201710,outubro 2017
1,Brasil,2,%,2.50,1,Brasil,69,IPCA - Variação acumulada no ano,201711,novembro 2017
1,Brasil,2,%,2.95,1,Brasil,69,IPCA - Variação acumulada no ano,201712,dezembro 2017
1,Brasil,2,%,0.29,1,Brasil,69,IPCA - Variação acumulada no ano,201801,janeiro 2018
1,Brasil,2,%,0.61,1,Brasil,69,IPCA - Variação acumulada no ano,201802,fevereiro 2018
1,Brasil,2,%,0.70,1,Brasil,69,IPCA - Variação acumulada no ano,201803,março 2018
1,Brasil,2,%,0.92,1,Brasil,69,IPCA - Variação acumulada no ano,201804,abril 2018
1,Brasil,2,%,1.33,1,Brasil,69,IPCA - Variação acumulada no ano,201805,maio 2018
1,Brasil,2,%,2.60,1,Brasil,69,IPCA - Variação acumulada no ano,201806,junho 2018
1,Brasil,2,%,2.94,1,Brasil,69,IPCA - Variação acumulada no ano,201807,julho 2018
1,Brasil,2,%,2.85,1,Brasil,69,IPCA - Variação acumulada no ano,201808,agosto 2018
1,Brasil,2,%,3.34,1,Brasil,69,IPCA - Variação acumulada no ano,201809,setembro 2018
1,Brasil,2,%,3.81,1,Brasil,69,IPCA - Variação acumulada no ano,201810,outubro 2018
1,Brasil,2,%,3.59,1,Brasil,69,IPCA - Variação acumulada no ano,201811,novembro 2018
1,Brasil,2,%,3.75,1,Brasil,69,IPCA - Variação acumulada no ano,201812,dezembro 2018
1,Brasil,2,%,0.32,1,Brasil,69,IPCA - Variação acumulada no ano,201901,janeiro 2019
1,Brasil,2,%,0.75,1,Brasil,69,IPCA - Variação acumulada no ano,201902,fevereiro 2019
1,Brasil,2,%,1.51,1,Brasil,69,IPCA - Variação acumulada no ano,201903,março 2019
1,Brasil,2,%,2.09,1,Brasil,69,IPCA - Variação acumulada no ano,201904,abril 2019
1,Brasil,2,%,2.22,1,Brasil,69,IPCA - Variação acumulada no ano,201905,maio 2019
1,Brasil,2,%,2.23,1,Brasil,69,IPCA - Variação acumulada no ano,201906,junho 2019
1,Brasil,2,%,2.42,1,Brasil,69,IPCA - Variação acumulada no ano,201907,julho 2019
1,Brasil,2,%,2.54,1,Brasil,69,IPCA - Variação acumulada no ano,201908,agosto 2019
1,Brasil,2,%,2.49,1,Brasil,69,IPCA - Variação acumulada no ano,201909,setembro 2019
1,Brasil,2,%,2.60,1,Brasil,69,IPCA - Variação acumulada no ano,201910,outubro 2019
1,Brasil,2,%,3.12,1,Brasil,69,IPCA - Variação acumulada no ano,201911,novembro 2019
1,Brasil,2,%,4.31,1,Brasil,69,IPCA - Variação acumulada no ano,201912,dezembro 2019
1,Brasil,2,%,0.21,1,Brasil,69,IPCA - Variação acumulada no ano,202001,janeiro 2020
1,Brasil,2,%,0.46,1,Brasil,69,IPCA - Variação acumulada no ano,202002,fevereiro 2020
1,Brasil,2,%,0.53,1,Brasil,69,IPCA - Variação acumulada no ano,202003,março 2020
1,Brasil,2,%,0.22,1,Brasil,69,IPCA - Variação acumulada no ano,202004,abril 2020
1,Brasil,2,%,-0.16,1,Brasil,69,IPCA - Variação acumulada no ano,202005,maio 2020
1,Brasil,2,%,0.10,1,Brasil,69,IPCA - Variação acumulada no ano,202006,junho 2020
1,Brasil,2,%,0.46,1,Brasil,69,IPCA - Variação acumulada no ano,202007,julho 2020
1,Brasil,2,%,0.70,1,Brasil,69,IPCA - Variação acumulada no ano,202008,agosto 2020
1,Brasil,2,%,1.34,1,Brasil,69,IPCA - Variação acumulada no ano,202009,setembro 2020
1,Brasil,2,%,2.22,1,Brasil,69,IPCA - Variação acumulada no ano,202010,outubro 2020
1,Brasil,2,%,3.13,1,Brasil,69,IPCA - Variação acumulada no ano,202011,novembro 2020
1,Brasil,2,%,4.52,1,Brasil,69,IPCA - Variação acumulada no ano,202012,dezembro 2020
1,Brasil,2,%,0.25,1,Brasil,69,IPCA - Variação acumulada no ano,202101,janeiro 2021
1,Brasil,2,%,1.11,1,Brasil,69,IPCA - Variação acumulada no ano,202102,fevereiro 2021
1,Brasil,2,%,2.05,1,Brasil,69,IPCA - Variação acumulada no ano,202103,março 2021
1,Brasil,2,%,2.37,1,Brasil,69,IPCA - Variação acumulada no ano,202104,abril 2021
1,Brasil,2,%,3.22,1,Brasil,69,IPCA - Variação acumulada no ano,202105,maio 2021
1,Brasil,2,%,3.77,1,Brasil,69,IPCA - Variação acumulada no ano,202106,junho 2021
1,Brasil,2,%,4.76,1,Brasil,69,IPCA - Variação acumulada no ano,202107,julho 2021
1,Brasil,2,%,5.67,1,Brasil,69,IPCA - Variação acumulada no ano,202108,agosto 2021
1,Brasil,2,%,6.90,1,Brasil,69,IPCA - Variação acumulada no ano,202109,setembro 2021
1,Brasil,2,%,8.24,1,Brasil,69,IPCA - Variação acumulada no ano,202110,outubro 2021
1,Brasil,2,%,9.26,1,Brasil,69,IPCA - Variação acumulada no ano,202111,novembro 2021
1,Brasil,2,%,10.06,1,Brasil,69,IPCA - Variação acumulada no ano,202112,dezembro 2021
1,Brasil,2,%,0.54,1,Brasil,69,IPCA - Variação acumulada no ano,202201,janeiro 2022
1,Brasil,2,%,1.56,1,Brasil,69,IPCA - Variação acumulada no ano,202202,fevereiro 2022
1,Brasil,2,%,3.20,1,Brasil,69,IPCA - Variação acumulada no ano,202203,março 2022
1,Brasil,2,%,4.29,1,Brasil,69,IPCA - Variação acumulada no ano,202204,abril 2022
1,Brasil,2,%,4.78,1,Brasil,69,IPCA - Variação acumulada no ano,202205,maio 2022
1,Brasil,2,%,5.49,1,Brasil,69,IPCA - Variação acumulada no ano,202206,junho 2022
1,Brasil,2,%,4.77,1,Brasil,69,IPCA - Variação acumulada no ano,202207,julho 2022
1,Brasil,2,%,4.39,1,Brasil,69,IPCA - Variação acumulada no ano,202208,agosto 2022
1,Brasil,2,%,4.09,1,Brasil,69,IPCA - Variação acumulada no ano,202209,setembro 2022
1,Brasil,2,%,4.70,1,Brasil,69,IPCA - Variação acumulada no ano,202210,outubro 2022
1,Brasil,2,%,5.13,1,Brasil,69,IPCA - Variação acumulada no ano,202211,novembro 2022
1,Brasil,2,%,5.79,1,Brasil,69,IPCA - Variação acumulada no ano,202212,dezembro 2022
1,Brasil,2,%,0.53,1,Brasil,69,IPCA - Variação acumulada no ano,202301,janeiro 2023
1,Brasil,2,%,1.37,1,Brasil,69,IPCA - Variação acumulada no ano,202302,fevereiro 2023
1,Brasil,2,%,2.09,1,Brasil,69,IPCA - Variação acumulada no ano,202303,março 2023
1,Brasil,2,%,2.72,1,Brasil,69,IPCA - Variação acumulada no ano,202304,abril 2023
1,Brasil,2,%,2.95,1,Brasil,69,IPCA - Variação acumulada no ano,202305,maio 2023
1,Brasil,2,%,2.87,1,Brasil,69,IPCA - Variação acumulada no ano,202306,junho 2023
1,Brasil,2,%,2.99,1,Brasil,69,IPCA - Variação acumulada no ano,202307,julho 2023
1,Brasil,2,%,3.23,1,Brasil,69,IPCA - Variação acumulada no ano,202308,agosto 2023
1,Brasil,2,%,3.50,1,Brasil,69,IPCA - Variação acumulada no ano,202309,setembro 2023
1,Brasil,2,%,3.75,1,Brasil,69,IPCA - Variação acumulada no ano,202310,outubro 2023
1,Brasil,2,%,4.04,1,Brasil,69,IPCA - Variação acumulada no ano,202311,novembro 2023
1,Brasil,2,%,4.62,1,Brasil,69,IPCA - Variação acumulada no ano,202312,dezembro 2023
1,Brasil,2,%,0.42,1,Brasil,69,IPCA - Variação acumulada no ano,202401,janeiro 2024
1,Brasil,2,%,1.25,1,Brasil,69,IPCA - Variação acumulada no ano,202402,fevereiro 2024
1,Brasil,2,%,1.42,1,Brasil,69,IPCA - Variação acumulada no ano,202403,março 2024
1,Brasil,2,%,1.80,1,Brasil,69,IPCA - Variação acumulada no ano,202404,abril 2024
1,Brasil,2,%,2.27,1,Brasil,69,IPCA - Variação acumulada no ano,202405,maio 2024
1,Brasil,2,%,2.48,1,Brasil,69,IPCA - Variação acumulada no ano,202406,junho 2024
1,Brasil,2,%,2.87,1,Brasil,69,IPCA - Variação acumulada no ano,202407,julho 2024
1,Brasil,2,%,2.85,1,Brasil,69,IPCA - Variação acumulada no ano,202408,agosto 2024
1,Brasil,2,%,3.31,1,Brasil,69,IPCA - Variação acumulada no ano,202409,setembro 2024
1,Brasil,2,%,3.88,1,Brasil,69,IPCA - Variação acumulada no ano,202410,outubro 2024
1,Brasil,2,%,4.29,1,Brasil,69,IPCA - Variação acumulada no ano,202411,novembro 2024
1,Brasil,2,%,4.83,1,Brasil,69,IPCA - Variação acumulada no ano,202412,dezembro 2024
1,Brasil,2,%,0.16,1,Brasil,69,IPCA - Variação acumulada no ano,202501,janeiro 2025
1,Brasil,2,%,1.47,1,Brasil,69,IPCA - Variação acumulada no ano,202502,fevereiro 2025
1,Brasil,2,%,2.04,1,Brasil,69,IPCA - Variação acumulada no ano,202503,março 2025
1,Brasil,2,%,2.48,1,Brasil,69,IPCA - Variação acumulada no ano,202504,abril 2025
1,Brasil,2,%,2.75,1,Brasil,69,IPCA - Variação acumulada no ano,202505,maio 2025
1,Brasil,,,...,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,197912,dezembro 1979
1,Brasil,,,...,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198001,janeiro 1980
1,Brasil,,,...,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198002,fevereiro 1980
1,Brasil,,,...,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198003,março 1980
1,Brasil,,,...,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198004,abril 1980
1,Brasil,,,...,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198005,maio 1980
1,Brasil,,,...,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198006,junho 1980
1,Brasil,,,...,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198007,julho 1980
1,Brasil,,,...,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198008,agosto 1980
1,Brasil,,,...,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198009,setembro 1980
1,Brasil,,,...,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198010,outubro 1980
1,Brasil,,,...,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198011,novembro 1980
1,Brasil,2,%,99.25,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198012,dezembro 1980
1,Brasil,2,%,99.67,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198101,janeiro 1981
1,Brasil,2,%,103.07,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198102,fevereiro 1981
1,Brasil,2,%,101.03,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198103,março 1981
1,Brasil,2,%,103.27,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198104,abril 1981
1,Brasil,2,%,103.00,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198105,maio 1981
1,Brasil,2,%,103.41,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198106,junho 1981
1,Brasil,2,%,104.78,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198107,julho 1981
1,Brasil,2,%,105.85,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198108,agosto 1981
1,Brasil,2,%,107.88,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198109,setembro 1981
1,Brasil,2,%,99.52,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198110,outubro 1981
1,Brasil,2,%,96.89,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198111,novembro 1981
1,Brasil,2,%,95.62,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198112,dezembro 1981
1,Brasil,2,%,95.86,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198201,janeiro 1982
1,Brasil,2,%,96.29,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198202,fevereiro 1982
1,Brasil,2,%,97.68,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198203,março 1982
1,Brasil,2,%,96.61,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198204,abril 1982
1,Brasil,2,%,98.65,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198205,maio 1982
1,Brasil,2,%,101.64,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198206,junho 1982
1,Brasil,2,%,101.84,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198207,julho 1982
1,Brasil,2,%,102.75,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198208,agosto 1982
1,Brasil,2,%,102.41,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198209,setembro 1982
1,Brasil,2,%,101.19,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198210,outubro 1982
1,Brasil,2,%,101.22,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198211,novembro 1982
1,Brasil,2,%,104.79,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198212,dezembro 1982
1,Brasil,2,%,108.00,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198301,janeiro 1983
1,Brasil,2,%,110.38,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198302,fevereiro 1983
1,Brasil,2,%,113.63,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198303,março 1983
1,Brasil,2,%,115.03,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198304,abril 1983
1,Brasil,2,%,114.67,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198305,maio 1983
1,Brasil,2,%,120.24,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198306,junho 1983
1,Brasil,2,%,127.94,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198307,julho 1983
1,Brasil,2,%,134.69,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198308,agosto 1983
1,Brasil,2,%,146.35,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198309,setembro 1983
1,Brasil,2,%,156.78,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198310,outubro 1983
1,Brasil,2,%,161.90,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198311,novembro 1983
1,Brasil,2,%,164.01,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198312,dezembro 1983
1,Brasil,2,%,166.51,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198401,janeiro 1984
1,Brasil,2,%,170.57,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198402,fevereiro 1984
1,Brasil,2,%,174.59,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198403,março 1984
1,Brasil,2,%,182.22,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198404,abril 1984
1,Brasil,2,%,189.03,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198405,maio 1984
1,Brasil,2,%,189.55,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198406,junho 1984
1,Brasil,2,%,188.62,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198407,julho 1984
1,Brasil,2,%,189.25,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198408,agosto 1984
1,Brasil,2,%,193.05,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198409,setembro 1984
1,Brasil,2,%,197.27,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198410,outubro 1984
1,Brasil,2,%,205.97,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198411,novembro 1984
1,Brasil,2,%,215.26,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198412,dezembro 1984
1,Brasil,2,%,221.27,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198501,janeiro 1985
1,Brasil,2,%,225.28,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198502,fevereiro 1985
1,Brasil,2,%,228.93,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198503,março 1985
1,Brasil,2,%,224.88,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198504,abril 1985
1,Brasil,2,%,219.36,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198505,maio 1985
1,Brasil,2,%,214.76,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198506,junho 1985
1,Brasil,2,%,216.44,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198507,julho 1985
1,Brasil,2,%,224.26,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198508,agosto 1985
1,Brasil,2,%,222.43,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198509,setembro 1985
1,Brasil,2,%,222.95,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198510,outubro 1985
1,Brasil,2,%,233.02,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198511,novembro 1985
1,Brasil,2,%,242.23,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198512,dezembro 1985
1,Brasil,2,%,250.23,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198601,janeiro 1986
1,Brasil,2,%,256.08,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198602,fevereiro 1986
1,Brasil,2,%,238.65,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198603,março 1986
1,Brasil,2,%,215.44,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198604,abril 1986
1,Brasil,2,%,198.38,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198605,maio 1986
1,Brasil,2,%,178.52,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198606,junho 1986
1,Brasil,2,%,156.80,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198607,julho 1986
1,Brasil,2,%,137.33,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198608,agosto 1986
1,Brasil,2,%,117.25,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198609,setembro 1986
1,Brasil,2,%,100.13,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198610,outubro 1986
1,Brasil,2,%,85.17,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198611,novembro 1986
1,Brasil,2,%,79.66,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198612,dezembro 1986
1,Brasil,2,%,77.84,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198701,janeiro 1987
1,Brasil,2,%,77.71,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198702,fevereiro 1987
1,Brasil,2,%,97.39,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198703,março 1987
1,Brasil,2,%,133.27,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198704,abril 1987
1,Brasil,2,%,179.40,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198705,maio 1987
1,Brasil,2,%,230.27,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198706,junho 1987
1,Brasil,2,%,254.63,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198707,julho 1987
1,Brasil,2,%,259.14,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198708,agosto 1987
1,Brasil,2,%,280.55,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198709,setembro 1987
1,Brasil,2,%,315.35,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198710,outubro 1987
1,Brasil,2,%,353.27,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198711,novembro 1987
1,Brasil,2,%,363.41,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198712,dezembro 1987
1,Brasil,2,%,386.67,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198801,janeiro 1988
1,Brasil,2,%,399.90,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198802,fevereiro 1988
1,Brasil,2,%,405.18,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198803,março 1988
1,Brasil,2,%,405.99,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198804,abril 1988
1,Brasil,2,%,389.19,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198805,maio 1988
1,Brasil,2,%,398.54,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198806,junho 1988
1,Brasil,2,%,456.52,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198807,julho 1988
1,Brasil,2,%,545.24,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198808,agosto 1988
1,Brasil,2,%,662.99,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198809,setembro 1988
1,Brasil,2,%,761.78,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198810,outubro 1988
